from_State,from_Division,from_Latitude,from_Longitude,to_State,to_Division,to_Latitude,to_Longitude,distance_metres,time_minutes
NSW,New England,-30.319,151.315,NSW,Page,-29.275,152.804,322140,16295
NSW,New England,-30.319,151.315,NSW,Parkes,-30.887,147.373,512340,22848
NSW,New England,-30.319,151.315,NSW,Parramatta,-33.809,151.011,489325,21957
NSW,New England,-30.319,151.315,NSW,Paterson,-32.40694,151.91806,297091,14330
NSW,New England,-30.319,151.315,NSW,Reid,-33.853,151.084,492683,22229
NSW,New England,-30.319,151.315,NSW,Richmond,-28.511,153.363,429114,21130
NSW,New England,-30.319,151.315,NSW,Riverina,-34.427,146.700,788488,32064
NSW,New England,-30.319,151.315,NSW,Robertson,-33.382,151.213,441624,19454
NSW,New England,-30.319,151.315,NSW,Shortland,-33.112,151.617,378880,18016
NSW,New England,-30.319,151.315,NSW,Sydney,-33.895,151.200,500703,22423
NSW,New England,-30.319,151.315,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,New England,-30.319,151.315,NSW,Watson,-33.908,151.077,498805,22629
NSW,New England,-30.319,151.315,NSW,Wentworth,-33.883,151.253,501224,22450
NSW,New England,-30.319,151.315,NSW,Werriwa,-33.981,150.843,535254,23536
NSW,New England,-30.319,151.315,NSW,Whitlam,-34.534,150.552,620135,26892
NSW,New England,-30.319,151.315,NSW,Sydney Airport,-33.940248,151.175186,508901,22760
NSW,Newcastle,-32.841,151.753,NSW,North Sydney,-33.816,151.184,165631,7364
NSW,Newcastle,-32.841,151.753,NSW,Page,-29.275,152.804,529285,21564
NSW,Newcastle,-32.841,151.753,NSW,Parkes,-30.887,147.373,587026,24022
NSW,Newcastle,-32.841,151.753,NSW,Parramatta,-33.809,151.011,166220,7787
NSW,Newcastle,-32.841,151.753,NSW,Paterson,-32.40694,151.91806,67244,3906
NSW,Newcastle,-32.841,151.753,NSW,Reid,-33.853,151.084,169578,8059
NSW,Newcastle,-32.841,151.753,NSW,Richmond,-28.511,153.363,633821,26291
NSW,Newcastle,-32.841,151.753,NSW,Riverina,-34.427,146.700,680307,26280
NSW,Newcastle,-32.841,151.753,NSW,Robertson,-33.382,151.213,118519,5284
NSW,Newcastle,-32.841,151.753,NSW,Shortland,-33.112,151.617,55775,3846
NSW,Newcastle,-32.841,151.753,NSW,Sydney,-33.895,151.200,177598,8253
NSW,Newcastle,-32.841,151.753,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Newcastle,-32.841,151.753,NSW,Watson,-33.908,151.077,175700,8459
NSW,Newcastle,-32.841,151.753,NSW,Wentworth,-33.883,151.253,178119,8279
NSW,Newcastle,-32.841,151.753,NSW,Werriwa,-33.981,150.843,212149,9366
NSW,Newcastle,-32.841,151.753,NSW,Whitlam,-34.534,150.552,297030,12722
NSW,Newcastle,-32.841,151.753,NSW,Sydney Airport,-33.940248,151.175186,185796,8590
NSW,North Sydney,-33.816,151.184,NSW,Page,-29.275,152.804,679387,27293
NSW,North Sydney,-33.816,151.184,NSW,Parkes,-30.887,147.373,619768,26500
NSW,North Sydney,-33.816,151.184,NSW,Parramatta,-33.809,151.011,26345,1563
NSW,North Sydney,-33.816,151.184,NSW,Paterson,-32.40694,151.91806,217345,9635
NSW,North Sydney,-33.816,151.184,NSW,Reid,-33.853,151.084,16409,1403
NSW,North Sydney,-33.816,151.184,NSW,Richmond,-28.511,153.363,783923,32021
NSW,North Sydney,-33.816,151.184,NSW,Riverina,-34.427,146.700,524237,19773
NSW,North Sydney,-33.816,151.184,NSW,Robertson,-33.382,151.213,66614,3187
NSW,North Sydney,-33.816,151.184,NSW,Shortland,-33.112,151.617,126503,5881
NSW,North Sydney,-33.816,151.184,NSW,Sydney,-33.895,151.200,12820,1082
NSW,North Sydney,-33.816,151.184,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,North Sydney,-33.816,151.184,NSW,Watson,-33.908,151.077,22531,1804
NSW,North Sydney,-33.816,151.184,NSW,Wentworth,-33.883,151.253,13341,1109
NSW,North Sydney,-33.816,151.184,NSW,Werriwa,-33.981,150.843,54299,2815
NSW,North Sydney,-33.816,151.184,NSW,Whitlam,-34.534,150.552,140960,6215
NSW,North Sydney,-33.816,151.184,NSW,Sydney Airport,-33.940248,151.175186,21018,1419
NSW,Page,-29.275,152.804,NSW,Parkes,-30.887,147.373,769466,33884
NSW,Page,-29.275,152.804,NSW,Parramatta,-33.809,151.011,674416,27462
NSW,Page,-29.275,152.804,NSW,Paterson,-32.40694,151.91806,491793,21356
NSW,Page,-29.275,152.804,NSW,Reid,-33.853,151.084,677774,27733
NSW,Page,-29.275,152.804,NSW,Richmond,-28.511,153.363,164568,10227
NSW,Page,-29.275,152.804,NSW,Riverina,-34.427,146.700,1035748,43964
NSW,Page,-29.275,152.804,NSW,Robertson,-33.382,151.213,626715,24958
NSW,Page,-29.275,152.804,NSW,Shortland,-33.112,151.617,563971,23520
NSW,Page,-29.275,152.804,NSW,Sydney,-33.895,151.200,685794,27928
NSW,Page,-29.275,152.804,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Page,-29.275,152.804,NSW,Watson,-33.908,151.077,683896,28134
NSW,Page,-29.275,152.804,NSW,Wentworth,-33.883,151.253,686315,27954
NSW,Page,-29.275,152.804,NSW,Werriwa,-33.981,150.843,720345,29041
NSW,Page,-29.275,152.804,NSW,Whitlam,-34.534,150.552,805226,32397
NSW,Page,-29.275,152.804,NSW,Sydney Airport,-33.940248,151.175186,693992,28264
NSW,Parkes,-30.887,147.373,NSW,Parramatta,-33.809,151.011,595022,25845
NSW,Parkes,-30.887,147.373,NSW,Paterson,-32.40694,151.91806,632738,25904
NSW,Parkes,-30.887,147.373,NSW,Reid,-33.853,151.084,599809,26011
NSW,Parkes,-30.887,147.373,NSW,Richmond,-28.511,153.363,885235,38724
NSW,Parkes,-30.887,147.373,NSW,Riverina,-34.427,146.700,523978,20856
NSW,Parkes,-30.887,147.373,NSW,Robertson,-33.382,151.213,606523,25373
NSW,Parkes,-30.887,147.373,NSW,Shortland,-33.112,151.617,600599,24728
NSW,Parkes,-30.887,147.373,NSW,Sydney,-33.895,151.200,618947,27314
NSW,Parkes,-30.887,147.373,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Parkes,-30.887,147.373,NSW,Watson,-33.908,151.077,603785,26335
NSW,Parkes,-30.887,147.373,NSW,Wentworth,-33.883,151.253,619467,27340
NSW,Parkes,-30.887,147.373,NSW,Werriwa,-33.981,150.843,602017,26134
NSW,Parkes,-30.887,147.373,NSW,Whitlam,-34.534,150.552,710921,28526
NSW,Parkes,-30.887,147.373,NSW,Sydney Airport,-33.940248,151.175186,625626,26990
NSW,Parramatta,-33.809,151.011,NSW,Paterson,-32.40694,151.91806,212464,9791
NSW,Parramatta,-33.809,151.011,NSW,Reid,-33.853,151.084,11698,997
NSW,Parramatta,-33.809,151.011,NSW,Richmond,-28.511,153.363,779042,32176
NSW,Parramatta,-33.809,151.011,NSW,Riverina,-34.427,146.700,513808,19339
NSW,Parramatta,-33.809,151.011,NSW,Robertson,-33.382,151.213,61733,3342
NSW,Parramatta,-33.809,151.011,NSW,Shortland,-33.112,151.617,121622,6037
NSW,Parramatta,-33.809,151.011,NSW,Sydney,-33.895,151.200,24346,2448
NSW,Parramatta,-33.809,151.011,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Parramatta,-33.809,151.011,NSW,Watson,-33.908,151.077,15675,1320
NSW,Parramatta,-33.809,151.011,NSW,Wentworth,-33.883,151.253,41200,2478
NSW,Parramatta,-33.809,151.011,NSW,Werriwa,-33.981,150.843,45651,2425
NSW,Parramatta,-33.809,151.011,NSW,Whitlam,-34.534,150.552,130532,5781
NSW,Parramatta,-33.809,151.011,NSW,Sydney Airport,-33.940248,151.175186,31054,2376
NSW,Paterson,-32.40694,151.91806,NSW,Reid,-33.853,151.084,215815,10210
NSW,Paterson,-32.40694,151.91806,NSW,Richmond,-28.511,153.363,597561,26018
NSW,Paterson,-32.40694,151.91806,NSW,Riverina,-34.427,146.700,726544,28432
NSW,Paterson,-32.40694,151.91806,NSW,Robertson,-33.382,151.213,164756,7435
NSW,Paterson,-32.40694,151.91806,NSW,Shortland,-33.112,151.617,102012,5997
NSW,Paterson,-32.40694,151.91806,NSW,Sydney,-33.895,151.200,223835,10404
NSW,Paterson,-32.40694,151.91806,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Paterson,-32.40694,151.91806,NSW,Watson,-33.908,151.077,221937,10611
NSW,Paterson,-32.40694,151.91806,NSW,Wentworth,-33.883,151.253,224356,10431
NSW,Paterson,-32.40694,151.91806,NSW,Werriwa,-33.981,150.843,258386,11518
NSW,Paterson,-32.40694,151.91806,NSW,Whitlam,-34.534,150.552,343267,14873
NSW,Paterson,-32.40694,151.91806,NSW,Sydney Airport,-33.940248,151.175186,232033,10741
NSW,Reid,-33.853,151.084,NSW,Richmond,-28.511,153.363,782301,32532
NSW,Reid,-33.853,151.084,NSW,Riverina,-34.427,146.700,503958,19384
NSW,Reid,-33.853,151.084,NSW,Robertson,-33.382,151.213,64992,3697
NSW,Reid,-33.853,151.084,NSW,Shortland,-33.112,151.617,124881,6392
NSW,Reid,-33.853,151.084,NSW,Sydney,-33.895,151.200,14827,1958
NSW,Reid,-33.853,151.084,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Reid,-33.853,151.084,NSW,Watson,-33.908,151.077,8980,890
NSW,Reid,-33.853,151.084,NSW,Wentworth,-33.883,151.253,19673,2325
NSW,Reid,-33.853,151.084,NSW,Werriwa,-33.981,150.843,34019,2426
NSW,Reid,-33.853,151.084,NSW,Whitlam,-34.534,150.552,120681,5826
NSW,Reid,-33.853,151.084,NSW,Sydney Airport,-33.940248,151.175186,24359,1946
NSW,Richmond,-28.511,153.363,NSW,Riverina,-34.427,146.700,1142757,48833
NSW,Richmond,-28.511,153.363,NSW,Robertson,-33.382,151.213,731300,29688
NSW,Richmond,-28.511,153.363,NSW,Shortland,-33.112,151.617,668555,28250
NSW,Richmond,-28.511,153.363,NSW,Sydney,-33.895,151.200,790379,32657
NSW,Richmond,-28.511,153.363,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Richmond,-28.511,153.363,NSW,Watson,-33.908,151.077,788481,32864
NSW,Richmond,-28.511,153.363,NSW,Wentworth,-33.883,151.253,790900,32684
NSW,Richmond,-28.511,153.363,NSW,Werriwa,-33.981,150.843,824929,33771
NSW,Richmond,-28.511,153.363,NSW,Whitlam,-34.534,150.552,909811,37126
NSW,Richmond,-28.511,153.363,NSW,Sydney Airport,-33.940248,151.175186,798577,32994
NSW,Riverina,-34.427,146.700,NSW,Robertson,-33.382,151.213,575376,21780
NSW,Riverina,-34.427,146.700,NSW,Shortland,-33.112,151.617,635265,24474
NSW,Riverina,-34.427,146.700,NSW,Sydney,-33.895,151.200,513565,19465
NSW,Riverina,-34.427,146.700,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Riverina,-34.427,146.700,NSW,Watson,-33.908,151.077,498679,18831
NSW,Riverina,-34.427,146.700,NSW,Wentworth,-33.883,151.253,518270,19729
NSW,Riverina,-34.427,146.700,NSW,Werriwa,-33.981,150.843,470607,17454
NSW,Riverina,-34.427,146.700,NSW,Whitlam,-34.534,150.552,413902,16321
NSW,Riverina,-34.427,146.700,NSW,Sydney Airport,-33.940248,151.175186,505706,18916
NSW,Robertson,-33.382,151.213,NSW,Shortland,-33.112,151.617,73617,3481
NSW,Robertson,-33.382,151.213,NSW,Sydney,-33.895,151.200,73769,3905
NSW,Robertson,-33.382,151.213,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Robertson,-33.382,151.213,NSW,Watson,-33.908,151.077,71871,4111
NSW,Robertson,-33.382,151.213,NSW,Wentworth,-33.883,151.253,74290,3931
NSW,Robertson,-33.382,151.213,NSW,Werriwa,-33.981,150.843,108320,5018
NSW,Robertson,-33.382,151.213,NSW,Whitlam,-34.534,150.552,193201,8374
NSW,Robertson,-33.382,151.213,NSW,Sydney Airport,-33.940248,151.175186,81967,4242
NSW,Shortland,-33.112,151.617,NSW,Sydney,-33.895,151.200,131787,6421
NSW,Shortland,-33.112,151.617,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Shortland,-33.112,151.617,NSW,Watson,-33.908,151.077,129889,6627
NSW,Shortland,-33.112,151.617,NSW,Wentworth,-33.883,151.253,132308,6447
NSW,Shortland,-33.112,151.617,NSW,Werriwa,-33.981,150.843,166338,7534
NSW,Shortland,-33.112,151.617,NSW,Whitlam,-34.534,150.552,251219,10890
NSW,Shortland,-33.112,151.617,NSW,Sydney Airport,-33.940248,151.175186,139985,6757
NSW,Sydney,-33.895,151.200,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Sydney,-33.895,151.200,NSW,Watson,-33.908,151.077,14483,1862
NSW,Sydney,-33.895,151.200,NSW,Wentworth,-33.883,151.253,8141,1015
NSW,Sydney,-33.895,151.200,NSW,Werriwa,-33.981,150.843,38699,2521
NSW,Sydney,-33.895,151.200,NSW,Whitlam,-34.534,150.552,125360,5921
NSW,Sydney,-33.895,151.200,NSW,Sydney Airport,-33.940248,151.175186,7085,1153
NSW,Warringah,-39.076120,125.816959,NSW,Watson,-33.908,151.077,NONE,NONE
NSW,Warringah,-39.076120,125.816959,NSW,Wentworth,-33.883,151.253,NONE,NONE
NSW,Warringah,-39.076120,125.816959,NSW,Werriwa,-33.981,150.843,NONE,NONE
NSW,Warringah,-39.076120,125.816959,NSW,Whitlam,-34.534,150.552,NONE,NONE
NSW,Warringah,-39.076120,125.816959,NSW,Sydney Airport,-33.940248,151.175186,NONE,NONE
NSW,Watson,-33.908,151.077,NSW,Wentworth,-33.883,151.253,28807,2056
NSW,Watson,-33.908,151.077,NSW,Werriwa,-33.981,150.843,28997,1837
NSW,Watson,-33.908,151.077,NSW,Whitlam,-34.534,150.552,115658,5237
NSW,Watson,-33.908,151.077,NSW,Sydney Airport,-33.940248,151.175186,16243,1243
NSW,Wentworth,-33.883,151.253,NSW,Werriwa,-33.981,150.843,48647,2804
NSW,Wentworth,-33.883,151.253,NSW,Whitlam,-34.534,150.552,135308,6204
NSW,Wentworth,-33.883,151.253,NSW,Sydney Airport,-33.940248,151.175186,15366,1408
NSW,Werriwa,-33.981,150.843,NSW,Whitlam,-34.534,150.552,87669,3954
NSW,Werriwa,-33.981,150.843,NSW,Sydney Airport,-33.940248,151.175186,37501,2025
NSW,Whitlam,-34.534,150.552,NSW,Sydney Airport,-33.940248,151.175186,122747,5324
NT,Lingiari,-19.416,133.363,NT,Solomon,-12.423,130.936,1074412,51279
NT,Lingiari,-19.416,133.363,NT,Darwin Airport,-12.409821,130.880137,1083154,51865
NT,Solomon,-12.423,130.936,NT,Darwin Airport,-12.409821,130.880137,9569,655
QLD,Blair,-27.115,152.462,QLD,Bonner,-27.500,153.138,132470,5646
QLD,Blair,-27.115,152.462,QLD,Bowman,-27.580,153.242,140878,6315
QLD,Blair,-27.115,152.462,QLD,Brisbane,-27.438,153.028,121036,5265
QLD,Blair,-27.115,152.462,QLD,Capricornia,-22.051,148.189,NONE,NONE
QLD,Blair,-27.115,152.462,QLD,Dawson,-20.204,148.003,1155110,46180
QLD,Blair,-27.115,152.462,QLD,Dickson,-27.271,152.847,94947,5033
QLD,Blair,-27.115,152.462,QLD,Fadden,-27.793072,153.356213,153197,6642
QLD,Blair,-27.115,152.462,QLD,Fairfax,-26.586,152.888,139042,6967
QLD,Blair,-27.115,152.462,QLD,Fisher,-26.789,152.899,92147,4603
QLD,Blair,-27.115,152.462,QLD,Flynn,-24.491,149.664,579545,24865
QLD,Blair,-27.115,152.462,QLD,Forde,-27.762,153.181,137267,6054
QLD,Blair,-27.115,152.462,QLD,Griffith,-27.486,153.062,118660,5667
QLD,Blair,-27.115,152.462,QLD,Groom,-27.484,151.653,126117,5883
QLD,Blair,-27.115,152.462,QLD,Herbert,-19.208,146.616,1342913,53649
QLD,Blair,-27.115,152.462,QLD,Hinkler,-25.183,152.385,328896,13663
QLD,Blair,-27.115,152.462,QLD,Kennedy,-19.634,142.089,NONE,NONE
QLD,Blair,-27.115,152.462,QLD,Leichhardt,-14.357,143.121,2213253,109711
QLD,Blair,-27.115,152.462,QLD,Lilley,-27.377,153.071,130088,5740
QLD,Blair,-27.115,152.462,QLD,Longman,-27.014,152.895,90265,4515
QLD,Blair,-27.115,152.462,QLD,Maranoa,-25.807,144.718,1000406,52325
QLD,Blair,-27.115,152.462,QLD,McPherson,-28.148,153.399,192157,8001
QLD,Blair,-27.115,152.462,QLD,Moncrieff,-28.008,153.385,171594,7369
QLD,Blair,-27.115,152.462,QLD,Moreton,-27.564,153.031,110211,4908
QLD,Blair,-27.115,152.462,QLD,Oxley,-27.609,152.933,99201,4357
QLD,Blair,-27.115,152.462,QLD,Petrie,-27.246,153.039,118713,5846
QLD,Blair,-27.115,152.462,QLD,Rankin,-27.642,153.094,118697,5335
QLD,Blair,-27.115,152.462,QLD,Ryan,-27.470,152.851,112118,5569
QLD,Blair,-27.115,152.462,QLD,Wide Bay,-25.913,152.559,242971,10267
QLD,Blair,-27.115,152.462,QLD,Wright,-27.917,152.674,121362,5744
QLD,Blair,-27.115,152.462,QLD,Brisbane Airport,-27.394903,153.121228,132244,5746
QLD,Bonner,-27.500,153.138,QLD,Bowman,-27.580,153.242,16480,1125
QLD,Bonner,-27.500,153.138,QLD,Brisbane,-27.438,153.028,17527,1429
QLD,Bonner,-27.500,153.138,QLD,Capricornia,-22.051,148.189,NONE,NONE
QLD,Bonner,-27.500,153.138,QLD,Dawson,-20.204,148.003,1182758,47209
QLD,Bonner,-27.500,153.138,QLD,Dickson,-27.271,152.847,55301,3133
QLD,Bonner,-27.500,153.138,QLD,Fadden,-27.793072,153.356213,52140,2438
QLD,Bonner,-27.500,153.138,QLD,Fairfax,-26.586,152.888,123135,5253
QLD,Bonner,-27.500,153.138,QLD,Fisher,-26.789,152.899,98813,4683
QLD,Bonner,-27.500,153.138,QLD,Flynn,-24.491,149.664,658719,27617
QLD,Bonner,-27.500,153.138,QLD,Forde,-27.762,153.181,36210,1850
QLD,Bonner,-27.500,153.138,QLD,Griffith,-27.486,153.062,9125,792
QLD,Bonner,-27.500,153.138,QLD,Groom,-27.484,151.653,175924,7979
QLD,Bonner,-27.500,153.138,QLD,Herbert,-19.208,146.616,1370562,54678
QLD,Bonner,-27.500,153.138,QLD,Hinkler,-25.183,152.385,332392,13182
QLD,Bonner,-27.500,153.138,QLD,Kennedy,-19.634,142.089,NONE,NONE
QLD,Bonner,-27.500,153.138,QLD,Leichhardt,-14.357,143.121,2240901,110740
QLD,Bonner,-27.500,153.138,QLD,Lilley,-27.377,153.071,19142,1150
QLD,Bonner,-27.500,153.138,QLD,Longman,-27.014,152.895,70729,3205
QLD,Bonner,-27.500,153.138,QLD,Maranoa,-25.807,144.718,1057048,54975
QLD,Bonner,-27.500,153.138,QLD,McPherson,-28.148,153.399,91100,3797
QLD,Bonner,-27.500,153.138,QLD,Moncrieff,-28.008,153.385,70537,3165
QLD,Bonner,-27.500,153.138,QLD,Moreton,-27.564,153.031,18242,1456
QLD,Bonner,-27.500,153.138,QLD,Oxley,-27.609,152.933,34910,1625
QLD,Bonner,-27.500,153.138,QLD,Petrie,-27.246,153.039,41264,2184
QLD,Bonner,-27.500,153.138,QLD,Rankin,-27.642,153.094,20746,1162
QLD,Bonner,-27.500,153.138,QLD,Ryan,-27.470,152.851,41351,2737
QLD,Bonner,-27.500,153.138,QLD,Wide Bay,-25.913,152.559,220836,8784
QLD,Bonner,-27.500,153.138,QLD,Wright,-27.917,152.674,91775,3869
QLD,Bonner,-27.500,153.138,QLD,Brisbane Airport,-27.394903,153.121228,17651,968
QLD,Bowman,-27.580,153.242,QLD,Brisbane,-27.438,153.028,35017,2219
QLD,Bowman,-27.580,153.242,QLD,Capricornia,-22.051,148.189,NONE,NONE
QLD,Bowman,-27.580,153.242,QLD,Dawson,-20.204,148.003,1197842,48145
QLD,Bowman,-27.580,153.242,QLD,Dickson,-27.271,152.847,70385,4070
QLD,Bowman,-27.580,153.242,QLD,Fadden,-27.793072,153.356213,45297,2478
QLD,Bowman,-27.580,153.242,QLD,Fairfax,-26.586,152.888,138219,6189
QLD,Bowman,-27.580,153.242,QLD,Fisher,-26.789,152.899,113897,5620
QLD,Bowman,-27.580,153.242,QLD,Flynn,-24.491,149.664,673803,28554
QLD,Bowman,-27.580,153.242,QLD,Forde,-27.762,153.181,29367,1890
QLD,Bowman,-27.580,153.242,QLD,Griffith,-27.486,153.062,24200,1681
QLD,Bowman,-27.580,153.242,QLD,Groom,-27.484,151.653,184638,8574
QLD,Bowman,-27.580,153.242,QLD,Herbert,-19.208,146.616,1385646,55614
QLD,Bowman,-27.580,153.242,QLD,Hinkler,-25.183,152.385,347476,14118
QLD,Bowman,-27.580,153.242,QLD,Kennedy,-19.634,142.089,NONE,NONE
QLD,Bowman,-27.580,153.242,QLD,Leichhardt,-14.357,143.121,2255985,111676
QLD,Bowman,-27.580,153.242,QLD,Lilley,-27.377,153.071,34226,2087
QLD,Bowman,-27.580,153.242,QLD,Longman,-27.014,152.895,85813,4141
QLD,Bowman,-27.580,153.242,QLD,Maranoa,-25.807,144.718,1065761,55571
QLD,Bowman,-27.580,153.242,QLD,McPherson,-28.148,153.399,84257,3836
QLD,Bowman,-27.580,153.242,QLD,Moncrieff,-28.008,153.385,63694,3205
QLD,Bowman,-27.580,153.242,QLD,Moreton,-27.564,153.031,26969,1977
QLD,Bowman,-27.580,153.242,QLD,Oxley,-27.609,152.933,43623,2221
QLD,Bowman,-27.580,153.242,QLD,Petrie,-27.246,153.039,56348,3121
QLD,Bowman,-27.580,153.242,QLD,Rankin,-27.642,153.094,29459,1758
QLD,Bowman,-27.580,153.242,QLD,Ryan,-27.470,152.851,68386,3633
QLD,Bowman,-27.580,153.242,QLD,Wide Bay,-25.913,152.559,235920,9720
QLD,Bowman,-27.580,153.242,QLD,Wright,-27.917,152.674,100488,4465
QLD,Bowman,-27.580,153.242,QLD,Brisbane Airport,-27.394903,153.121228,32735,1904
QLD,Brisbane,-27.438,153.028,QLD,Capricornia,-22.051,148.189,NONE,NONE
QLD,Brisbane,-27.438,153.028,QLD,Dawson,-20.204,148.003,1168471,47104
QLD,Brisbane,-27.438,153.028,QLD,Dickson,-27.271,152.847,32430,2249
QLD,Brisbane,-27.438,153.028,QLD,Fadden,-27.793072,153.356213,60567,2770
QLD,Brisbane,-27.438,153.028,QLD,Fairfax,-26.586,152.888,108847,5148
QLD,Brisbane,-27.438,153.028,QLD,Fisher,-26.789,152.899,84526,4578
QLD,Brisbane,-27.438,153.028,QLD,Flynn,-24.491,149.664,644432,27512
QLD,Brisbane,-27.438,153.028,QLD,Forde,-27.762,153.181,44637,2182
QLD,Brisbane,-27.438,153.028,QLD,Griffith,-27.486,153.062,8360,703
QLD,Brisbane,-27.438,153.028,QLD,Groom,-27.484,151.653,165207,7595
QLD,Brisbane,-27.438,153.028,QLD,Herbert,-19.208,146.616,1356274,54573
QLD,Brisbane,-27.438,153.028,QLD,Hinkler,-25.183,152.385,318104,13077
QLD,Brisbane,-27.438,153.028,QLD,Kennedy,-19.634,142.089,NONE,NONE
QLD,Brisbane,-27.438,153.028,QLD,Leichhardt,-14.357,143.121,2226613,110634
QLD,Brisbane,-27.438,153.028,QLD,Lilley,-27.377,153.071,11470,852
QLD,Brisbane,-27.438,153.028,QLD,Longman,-27.014,152.895,56441,3100
QLD,Brisbane,-27.438,153.028,QLD,Maranoa,-25.807,144.718,1046331,54591
QLD,Brisbane,-27.438,153.028,QLD,McPherson,-28.148,153.399,99527,4129
QLD,Brisbane,-27.438,153.028,QLD,Moncrieff,-28.008,153.385,78964,3497
QLD,Brisbane,-27.438,153.028,QLD,Moreton,-27.564,153.031,19459,1303
QLD,Brisbane,-27.438,153.028,QLD,Oxley,-27.609,152.933,25805,1414
QLD,Brisbane,-27.438,153.028,QLD,Petrie,-27.246,153.039,26977,2079
QLD,Brisbane,-27.438,153.028,QLD,Rankin,-27.642,153.094,28835,1669
QLD,Brisbane,-27.438,153.028,QLD,Ryan,-27.470,152.851,25565,1760
QLD,Brisbane,-27.438,153.028,QLD,Wide Bay,-25.913,152.559,206549,8679
QLD,Brisbane,-27.438,153.028,QLD,Wright,-27.917,152.674,81058,3486
QLD,Brisbane,-27.438,153.028,QLD,Brisbane Airport,-27.394903,153.121228,13626,858
QLD,Capricornia,-22.051,148.189,QLD,Dawson,-20.204,148.003,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Dickson,-27.271,152.847,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Fadden,-27.793072,153.356213,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Fairfax,-26.586,152.888,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Fisher,-26.789,152.899,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Flynn,-24.491,149.664,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Forde,-27.762,153.181,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Griffith,-27.486,153.062,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Groom,-27.484,151.653,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Herbert,-19.208,146.616,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Hinkler,-25.183,152.385,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Kennedy,-19.634,142.089,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Leichhardt,-14.357,143.121,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Lilley,-27.377,153.071,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Longman,-27.014,152.895,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Maranoa,-25.807,144.718,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,McPherson,-28.148,153.399,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Moncrieff,-28.008,153.385,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Moreton,-27.564,153.031,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Oxley,-27.609,152.933,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Petrie,-27.246,153.039,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Rankin,-27.642,153.094,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Ryan,-27.470,152.851,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Wide Bay,-25.913,152.559,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Wright,-27.917,152.674,NONE,NONE
QLD,Capricornia,-22.051,148.189,QLD,Brisbane Airport,-27.394903,153.121228,NONE,NONE
QLD,Dawson,-20.204,148.003,QLD,Dickson,-27.271,152.847,1171778,47144
QLD,Dawson,-20.204,148.003,QLD,Fadden,-27.793072,153.356213,1231163,49251
QLD,Dawson,-20.204,148.003,QLD,Fairfax,-26.586,152.888,1076100,43508
QLD,Dawson,-20.204,148.003,QLD,Fisher,-26.789,152.899,1115805,45226
QLD,Dawson,-20.204,148.003,QLD,Flynn,-24.491,149.664,703366,27725
QLD,Dawson,-20.204,148.003,QLD,Forde,-27.762,153.181,1215233,48663
QLD,Dawson,-20.204,148.003,QLD,Griffith,-27.486,153.062,1176158,47430
QLD,Dawson,-20.204,148.003,QLD,Groom,-27.484,151.653,1153198,44123
QLD,Dawson,-20.204,148.003,QLD,Herbert,-19.208,146.616,255803,10392
QLD,Dawson,-20.204,148.003,QLD,Hinkler,-25.183,152.385,896788,35884
